product_id,max_daily_sales,avg_daily_sales,safety_stock_level,id,name,category,brand
656,1,1.0,7.0,656,Island Flowers Women's Hawaiian Shirt,Tops & Tees,KY INTERNATIONAL
658,1,1.0,7.0,658,SONS OF ANARCHY -- ROSE REAPER -- JUNIORS BEATER TANK TEE,Tops & Tees,Blue Star Inc.
659,1,1.0,7.0,659,Kimono Cat-House of Fluff Tee,Tops & Tees,Fluff
660,1,1.0,7.0,660,Jane Eyre Classic Book Women's Slim Fit T-shirt by Out Of Print CLothing,Tops & Tees,Out of Print Clothing
661,1,1.0,7.0,661,Collections Etc - Lorraine Low Cut Paisley Tunic,Tops & Tees,Samanthas Style Shoppe
664,1,1.0,7.0,664,Hanro Women's Cotton Superior Long Sleeve Shirt,Tops & Tees,Hanro
667,1,1.0,7.0,667,French Connection Women's Summer Silk Shirt,Tops & Tees,French Connection
669,1,1.0,7.0,669,Out Of Print The Wonderful Wizard of Oz Book Woman's Vintage Inspired T-shirt,Tops & Tees,Out Of Print
670,1,1.0,7.0,670,Harley-DavidsonÂ® Women's Heather Gray Elongated Bar & Shield T-Shirt. Graphics. All Cotton. 302917480,Tops & Tees,Harley-Davidson
672,1,1.0,7.0,672,Hurley Powerline Hooded T-Shirt - Long-Sleeve - Women's,Tops & Tees,Hurley
673,1,1.0,7.0,673,Smokey by Thea Fear Boston Terrier Dog Sailor w/ Pipe Old School Tattoo Womens T-Shirt,Tops & Tees,Black Market-Lowbrow
674,1,1.0,7.0,674,AnimalShirtsUSA-Gray Wolf Half Skin Womens Top - C-Neck T-Shirt,Tops & Tees,AnimalShirtsUSA
679,1,1.0,7.0,679,Allegra K Women Dots Print Cap Sleeve Scoop Neck Shirt w Brooch White XS,Tops & Tees,Allegra K
682,1,1.0,7.0,682,Armani Exchange Contrast A:X Pullover,Tops & Tees,A:X Armani Exchange
683,1,1.0,7.0,683,Levi's Women's Sawtooth Western Top,Tops & Tees,Levi's
684,1,1.0,7.0,684,Plus size Sheer Layered Poncho Top Floral Print Black,Tops & Tees,eVogues Apparel
685,1,1.0,7.0,685,Tommy Hilfiger Slim Fit V-neck Women Logo T-shirt,Tops & Tees,Tommy Hilfiger
686,1,1.0,7.0,686,Collections Etc - Sweetheart Neckline Lace Trim Short Sleeve Top,Tops & Tees,Samanthas Style Shoppe
687,1,1.0,7.0,687,Kirra Womens Knit Shirting Long Sleeve Tee,Tops & Tees,Kirra
688,1,1.0,7.0,688,Under Armour Women's Base 3.0 Crew Shirt,Tops & Tees,Under Armour
691,1,1.0,7.0,691,JNCO Juniors Zip Back Polka Dot Peblum Blouse,Tops & Tees,JNCO
693,1,1.0,7.0,693,American Apparel Unisex Poly-Cotton 3/4 Sleeve Raglan Shirt,Tops & Tees,American Apparel
694,1,1.0,7.0,694,Alternative Women's Leenie Top,Tops & Tees,Alternative
695,1,1.0,7.0,695,Hard Tail Long Skinny Tee,Tops & Tees,Hard Tail
696,1,1.0,7.0,696,Lucky Brand Women's Ethereal Lace Neckline Tee,Tops & Tees,Lucky Brand
697,1,1.0,7.0,697,50 Shades of Grey Women's Looking For Mr. Grey Tee,Tops & Tees,Freeze
698,1,1.0,7.0,698,National Scoop Neck Novelty Sweatshirt,Tops & Tees,National
700,1,1.0,7.0,700,Moon Shine Attitude Attire Muddy Girl Hat White,Tops & Tees,Moon Shine Attitude Attire
701,1,1.0,7.0,701,American Apparel Leaf Flower Lace Tee,Tops & Tees,American Apparel
702,1,1.0,7.0,702,Calvin Klein Jeans Women's Flowy Georgette Pintuck Woven Top,Tops & Tees,Calvin Klein Jeans
710,1,1.0,7.0,710,Lacoste Womens Short Sleeve 5 Button Stretch Pique Polo,Tops & Tees,Lacoste
713,1,1.0,7.0,713,My Little Pony Out Of This World Junior Black T-Shirt,Tops & Tees,My Little Pony
715,1,1.0,7.0,715,Alternative Women's Destroyed Short Sleeve Tee,Tops & Tees,Alternative
716,1,1.0,7.0,716,BCBGMAXAZRIA Women's Liza Essential Knit Racerback Tank,Tops & Tees,BCBGMAXAZRIA
718,1,1.0,7.0,718,Wilt Women's Slouchy Boyfriend Long Sleeve Tee,Tops & Tees,Wilt
723,1,1.0,7.0,723,Blue Banana - Squiggle Print Corset Style Stretchy Top,Tops & Tees,Blue Banana
724,1,1.0,7.0,724,Blue Banana - Figure Hugging Halter Neck Top,Tops & Tees,Blue Banana
726,1,1.0,7.0,726,Eddie Bauer Womens Long Sleeve Split-Neck Henley Top,Tops & Tees,Eddie Bauer
730,1,1.0,7.0,730,Kirra Womens Ponte Peplum Tank,Tops & Tees,Kirra
731,1,1.0,7.0,731,Red Dot Women's Cowl Neck Top,Tops & Tees,Red Dot
733,1,1.0,7.0,733,Anvil Ladies Sheer Cotton Long Sleeve Scoop Neck T-Shirt (Assorted Colors),Tops & Tees,Anvil
734,1,1.0,7.0,734,Carhartt Women's Womens Artesian Henley,Tops & Tees,Carhartt
736,1,1.0,7.0,736,Aeropostale Juniors Henley Henley Shirt - Style 5751,Tops & Tees,Aeropostale
738,1,1.0,7.0,738,Jax - Sons Of Anarchy Sheer Women's T-shirt,Tops & Tees,Sons Of Anarchy
739,1,1.0,7.0,739,Dance,Tops & Tees,Jesus Said
741,1,1.0,7.0,741,Allegra K Allegra K Women Point Collar Button up Flower Print Beige Chiffon Black Shirt S,Tops & Tees,Allegra K
744,1,1.0,7.0,744,Allegra K Women Single Breasted V Neck Short Sleeve Pullover Casual Top Shirt White XS,Tops & Tees,Allegra K
745,1,1.0,7.0,745,Chemisettes by Anne Modesty Panels No Lace. Choose from 9 colors-Sz SM-XXL,Tops & Tees,Chemisettes by Anne
746,1,1.0,7.0,746,Lucky Brand Women's Lexie Top,Tops & Tees,Lucky Brand
747,1,1.0,7.0,747,Allegra K Woman Semi Sheer Plaid Upper Button Down Tank Shirt Dark Blue XS,Tops & Tees,Allegra K
750,1,1.0,7.0,750,Allegra K Woman Scoop Neck Tunic Shirt Watermelon Red Navy Blue S w a Waist Strap,Tops & Tees,Allegra K
751,1,1.0,7.0,751,Splendid Women's Long Sleeve Collar Top Shirt,Tops & Tees,Splendid
754,1,1.0,7.0,754,Women's short sleeve flowy dolman top with ribbed hem,Tops & Tees,High Style
760,1,1.0,7.0,760,Chestnut Hill Women's Executive Performance Pinpoint Oxford Button Down Dress Shirt CH620W,Tops & Tees,Chestnut Hill
761,1,1.0,7.0,761,SONS OF ANARCHY JAX-HANDS JUNIORS FITTED SHEER TEE,Tops & Tees,Blue Star Inc.
764,1,1.0,7.0,764,Burgundy Ladies Long Dress Shirt Ruffled Cuffs,Tops & Tees,FineBrandShop
765,1,1.0,7.0,765,A. Byer Juniors Knit Tank Top With Long Tier And Belt,Tops & Tees,A. Byer
771,1,1.0,7.0,771,XOXO Juniors Front Tie Fabric Mix Blouse,Tops & Tees,XOXO
777,1,1.0,7.0,777,Tommy Hilfiger Women Fashion Ruffle Long Sleeve T-Shirt,Tops & Tees,Tommy Hilfiger
783,1,1.0,7.0,783,Calvin Klein Women's MSY Flyaway Sweater,Sweaters,Calvin Klein
784,1,1.0,7.0,784,Lucky Brand Women's Newport Sweater,Sweaters,Lucky Brand
789,1,1.0,7.0,789,Chaus Women's High Low Stripe Cardigan,Sweaters,Chaus
796,1,1.0,7.0,796,O'Neill Juniors Michi Tube Top,Tops & Tees,O'Neill
799,1,1.0,7.0,799,Magaschoni Women's 100% Cashmere Turtleneck Tunic Sweater,Sweaters,Magaschoni
802,1,1.0,7.0,802,Anne Klein Women's Stripe Pullover Sweater,Sweaters,Anne Klein
803,1,1.0,7.0,803,Isaac Mizrahi Women's Erin Cardigan,Sweaters,Isaac Mizrahi Jeans
804,1,1.0,7.0,804,Vince Camuto Women's Long Sleeve Colorblock Sweater,Sweaters,Vince Camuto
810,1,1.0,7.0,810,Alternative Women's Slouchy Pullover,Sweaters,Alternative
812,1,1.0,7.0,812,Black Cotton Blend Skull Skeleton Punk Long Sleeve Knitted Cardigan Sweater Tops,Sweaters,Xfy
815,1,1.0,7.0,815,US Polo Assn. Juniors Solid V-Neck Sweater,Sweaters,U.S. Polo Assn.
818,1,1.0,7.0,818,VIP Boutique Plus Size Boyfriend Pocket Cardigans,Sweaters,VIP BOUTIQUE
821,1,1.0,7.0,821,Jones New York Women's Scoop Neck Shell,Sweaters,Jones New York
822,1,1.0,7.0,822,Christopher Fischer Women's 100% Cashmere Long-Sleeve Crew Sweater with Button Detail On Shoulder,Sweaters,Christopher Fischer
823,1,1.0,7.0,823,US Polo Assn. Juniors Sweater With Scarf,Sweaters,U.S. Polo Assn.
829,1,1.0,7.0,829,Style Womens Jersey Long Sleeved Shrug,Sweaters,STYLE
833,1,1.0,7.0,833,Eddie Bauer Christine Cardigan Sweater,Sweaters,Eddie Bauer
834,1,1.0,7.0,834,Patty Women Comfy Hooded Cable Knit Long Sleeve Jumper Tunic Top,Sweaters,Patty
836,1,1.0,7.0,836,Christopher Fischer Women's 100% Cashmere Solid Featherweight Hoodie,Sweaters,Christopher Fischer
838,1,1.0,7.0,838,Ugly Christmas Sweater - Prancing Reindeer Holiday Sweater Dress by Skedouche,Sweaters,Skedouche
839,1,1.0,7.0,839,Design History Women's Jersey Stripe Sweater,Sweaters,Design History
841,1,1.0,7.0,841,Ugly Christmas Sweater - Humping Reindeer Games Naughty Holiday Sweater Dress by Skedouche,Sweaters,Skedouche
842,1,1.0,7.0,842,Patty Women Soft & Cute Long Sleeved Bolero Shrug Top,Sweaters,Patty
847,1,1.0,7.0,847,Patty Women Russian Faux Fur Trim Hooded Jumper Cardigan Jacket,Sweaters,Patty
854,1,1.0,7.0,854,ROMEO & JULIET COUTURE Zip Up Hand Knit Crop Sweater [RJ26549],Sweaters,Romeo & Juliet Couture
855,1,1.0,7.0,855,US Polo Assn. Juniors Striped Sweater Dress,Sweaters,U.S. Polo Assn.
856,1,1.0,7.0,856,Curve Appeal Cable Knit Assymetrical Buttonless Cardigan Shrug,Sweaters,Curve Appeal
860,1,1.0,7.0,860,Ed Hardy Zip Up Hoodie Tunic Sweater -Black,Sweaters,Ed Hardy
861,1,1.0,7.0,861,Ugly Christmas Sweater - Santa Suit Naughty Sweater Dress w/Cleavage by Skedouche,Sweaters,Skedouche
875,1,1.0,7.0,875,Patty Women Trendy Ribbed V-Neck Crossover Empire Waist Long Sleeve Knit Jumper Top,Sweaters,Patty
877,1,1.0,7.0,877,Ugly Christmas Sweater - Reindeer Threesome Naughty Holiday Sweater Dress by Skedouche,Sweaters,Skedouche
878,1,1.0,7.0,878,Kensie Women's Scattered Sequins Sweater,Sweaters,Kensie
883,1,1.0,7.0,883,Sofie Women's 100% Cashmere Thermal-Cut Cardigan Sweater,Sweaters,Sofie
885,1,1.0,7.0,885,Sofie Women's 100% Cashmere V-Neck Tunic Sweater,Sweaters,Sofie
886,1,1.0,7.0,886,Sag Harbor Women's Fashion Cashmerlon Duet Sweater,Sweaters,Sag Harbor
888,1,1.0,7.0,888,SZ Aztec Oversized Lapel Cape Long Sleeved Asymmetric Loose Fringe Tassels Sweater,Sweaters,SZ
889,1,1.0,7.0,889,Patty Women Long Sleeves Cascading Open Front Asymmetric Hem Jumper Cardigan,Sweaters,Patty
890,1,1.0,7.0,890,Carve Designs Women's Sunday Sweater,Sweaters,Carve Designs
891,1,1.0,7.0,891,Christopher Fischer Women's 100% Cashmere Crew-Neck Sweater,Sweaters,Christopher Fischer
893,1,1.0,7.0,893,Allegra K Women Long Sleeve Zip up Flower Pattern Off White Shrug Bolero XS,Sweaters,Allegra K
894,1,1.0,7.0,894,Curve Appeal Cowl Neck Belted Short Sleeve Striped Sweater Dress with Elastic Belt,Sweaters,Curve Appeal
897,1,1.0,7.0,897,Christopher Fischer Women's 100% Cashmere Solid Raglan Crew Neck Sweater,Sweaters,Christopher Fischer
899,1,1.0,7.0,899,Magaschoni Women's 100% Cashmere Peplum Back Sweater,Sweaters,Magaschoni
900,1,1.0,7.0,900,Tommy Hilfiger Women Logo Classic Cardigan Sweater,Sweaters,Tommy Hilfiger
902,1,1.0,7.0,902,DKNYC Women's Sequin Long Sleeve Pullover,Sweaters,DKNYC
903,1,1.0,7.0,903,Curve Appeal Cowl Neck Belted Cap Sleeve Sweater,Sweaters,Curve Appeal
905,1,1.0,7.0,905,Anne Klein Women's Open Cardigan,Sweaters,Anne Klein
909,1,1.0,7.0,909,Christopher Fischer Women's 100% Cashmere Turtleneck Sweater,Sweaters,Christopher Fischer
912,1,1.0,7.0,912,Plus Size Laced Black Open Front Cardigan,Sweaters,eVogues Apparel
913,1,1.0,7.0,913,Blue Banana - Long Sleeve Shrug,Sweaters,Blue Banana
914,1,1.0,7.0,914,Womens Cashmere & Merino V Neck Sweater,Sweaters,Wool Overs
916,1,1.0,7.0,916,Calvin Klein Jeans Women's Long Sleeve Cowl Neck Tunic Top,Sweaters,Calvin Klein Jeans
917,1,1.0,7.0,917,Womens Cashmere & Merino Timeless Crew Cardigan,Sweaters,Wool Overs
921,1,1.0,7.0,921,Alki'i Full sleeve V-neck thigh high cardigan - Double Breasted- 4 colors,Sweaters,Alki'i
923,1,1.0,7.0,923,Ed Garments Women's Corporate Performance Crewneck Cardigan. 038,Sweaters,Ed Garments
925,1,1.0,7.0,925,FUNFASH GOTHIC BLACK RIBBED LONG CARDIGAN DUSTER SWEATER JACKET NEW Made in USA,Sweaters,Funfash
928,1,1.0,7.0,928,525 America Women's Deep V-Neck Sweater,Sweaters,525 America
934,1,1.0,7.0,934,Plus Size Floral Lace Bolero Shrug Black,Sweaters,eVogues Apparel
935,1,1.0,7.0,935,Turtle Neck Dickey Inner Sweater Many Colors,Sweaters,NYGiftStop Winter
937,1,1.0,7.0,937,U.S. Polo Assn. Juniors Sweater With Shawl Collar,Sweaters,U.S. Polo Assn.
939,1,1.0,7.0,939,Sofie Women's 100% Cashmere Crew-Neck Tee,Sweaters,Sofie
941,1,1.0,7.0,941,Plus size Cropped Ruffled Shawl Shrug Bolero Black,Sweaters,eVogues Apparel
943,1,1.0,7.0,943,Ladies Long Sleeve Bolero Shrug Cardigan Dark Colors,Sweaters,Fashion Victim
944,1,1.0,7.0,944,D.E.P.T. Women's Heavy Knit Cardigan Sweater,Sweaters,D.E.P.T.
946,1,1.0,7.0,946,Ladies Black Long Sleeve Thermal Top V-Neck,Sweaters,FineBrandShop
949,1,1.0,7.0,949,Christopher Fischer Women's 100% Cashmere Striped Featherweight Hoodie,Sweaters,Christopher Fischer
950,1,1.0,7.0,950,Christopher Fischer Women's 100% Cashmere Striped Boyfriend Sweater,Sweaters,Christopher Fischer
952,1,1.0,7.0,952,Tommy Hilfiger Women Logo V-Neck Sweater Pullover,Sweaters,Tommy Hilfiger
953,1,1.0,7.0,953,Joie Women's Armelio Sweater,Sweaters,Joie
954,1,1.0,7.0,954,Patty Women Trendy Drape Collar Long Sleeve Asym Hem Cardigan Top.,Sweaters,Patty
955,1,1.0,7.0,955,Devon & Jones D475W Ladies V-Neck Sweater,Sweaters,Devon & Jones
956,1,1.0,7.0,956,Mango Women's Two-Tone Cardigan - Karlie,Sweaters,MANGO
958,1,1.0,7.0,958,Devon & Jones Pink Ladies Everyday Cardigan Sweater. DP450W,Sweaters,Devon & Jones
960,1,1.0,7.0,960,Patty Women Flattering Long Sleeve Light Knit Bolero Shrug Cardigan,Sweaters,Patty
961,1,1.0,7.0,961,Plus Size Longline Drape Front Cardigan Black,Sweaters,eVogues Apparel
965,1,1.0,7.0,965,Alki'i Full sleeve hooded button thigh high cardigan - full cable knit- 4 colors,Sweaters,Alki'i
970,1,1.0,7.0,970,Vip Boutique Womens Button up Pocket Cardigan,Sweaters,VIP BOUTIQUE
973,1,1.0,7.0,973,Design History Women's 100% Cashmere Pin-Tuck Cardigan,Sweaters,Design History
974,1,1.0,7.0,974,Sutton Studio Womens 100% Cashmere Polo Sweater,Sweaters,Sutton Studio
976,1,1.0,7.0,976,Rip Curl Juniors Woodland Sweater,Sweaters,Rip Curl
980,1,1.0,7.0,980,Rafaella Women's Side Button Sweater,Sweaters,Rafaella
981,1,1.0,7.0,981,Bench Women's Crewton Sweater,Sweaters,Bench
982,1,1.0,7.0,982,Womens Lambswool Turtle Neck Sweater,Sweaters,Wool Overs
984,1,1.0,7.0,984,Collections Etc - Zip- Front Knit Vest W/ Stand Collar,Sweaters,Samanthas Style Shoppe
985,1,1.0,7.0,985,Sag Harbor Women's Mock Long Sleeve Cashmerlon Sweater,Sweaters,Sag Harbor
986,1,1.0,7.0,986,Patty Women Striped V-Neck Crossover Empire Waist Long Sleeve Knit Jumper Top,Sweaters,Patty
989,1,1.0,7.0,989,NEVE Women's Annika Sweater,Sweaters,NEVE
992,1,1.0,7.0,992,Allegra K Ladies Batwing Sleeve Open Front Solid Color Knitting Loose Coat Coffee Color S,Sweaters,Allegra K
997,1,1.0,7.0,997,New Womens Batwing Sleeve Slit Knitting Cardigan Wrap Cape Loose Sweater Top,Sweaters,Xfy
1000,1,1.0,7.0,1000,Bcbgeneration Women's Cozy Pullover,Sweaters,BCBGeneration
1009,1,1.0,7.0,1009,Collections Etc - D Ring Novelty Stitch Sweater Vest,Sweaters,Samanthas Style Shoppe
1012,1,1.0,7.0,1012,Alfred Dunner Women's Chenille Mock Neck Sweater,Sweaters,Alfred Dunner
1014,1,1.0,7.0,1014,Missoni for Target Sleeveless Sweater Shell Black/White Zigzag,Sweaters,Missoni
1018,1,1.0,7.0,1018,Collections Etc - Carol Floral Paisley 3/4 Sleeve Cardigan,Sweaters,Samanthas Style Shoppe
1020,1,1.0,7.0,1020,Fappac Women's Dual Colors Long Sleeve Striped Sweater with Belt and Button,Sweaters,Fappac
1022,1,1.0,7.0,1022,Patty Women Sexy Off Shoulder Buttons Long Sleeve Tunic Jumper,Sweaters,Patty
1023,1,1.0,7.0,1023,LAmade Women's 100% Cashmere Jenna Raglan Sweater,Sweaters,LAmade
1025,1,1.0,7.0,1025,Halston Heritage Women's Long Sleeve Cable Rib Turtleneck Sweater,Sweaters,Halston Heritage
1027,1,1.0,7.0,1027,Ed Garments Women's Heavy Duty V-Neck Sweater Vest. 561,Sweaters,Ed Garments
1030,1,1.0,7.0,1030,Eddie Bauer Medina V-Neck Pullover Sweater,Sweaters,Eddie Bauer
1036,1,1.0,7.0,1036,Patty Women Comfy Long Sleeve Open Front Ruched Pocket Light Boyfriend Jersey Cardigan,Sweaters,Patty
1037,1,1.0,7.0,1037,Woolrich Women's Windward Cardigan Coat,Sweaters,Woolrich
1039,1,1.0,7.0,1039,Sourpuss Rockabilly Cherry Love Black Knit Cardigan with Embroidered Red Cherries,Sweaters,Sourpuss Clothing
1041,1,1.0,7.0,1041,Roxy Juniors Rosy Cheeks Sweater,Sweaters,Roxy
1044,1,1.0,7.0,1044,Armani Exchange Turtleneck Sweater,Sweaters,A:X Armani Exchange
1050,1,1.0,7.0,1050,Kensie Women's Cuddle Knit Cardigan,Sweaters,Kensie
1054,1,1.0,7.0,1054,Roxy Juniors Elm Stripe Pull Over Sweater,Sweaters,Roxy
1057,1,1.0,7.0,1057,Jones New York Women's V-Neck Intarsia Top,Sweaters,Jones New York
1058,1,1.0,7.0,1058,Mimi San Stretch Short-Sleeve Tunic Sweater with Pockets,Sweaters,Mimi San
1059,1,1.0,7.0,1059,American Apparel Unisex PiquÃ© Raglan Pullover,Sweaters,American Apparel
1060,1,1.0,7.0,1060,Collections Etc - Flutter Draped Front Cardigan,Sweaters,Samanthas Style Shoppe
1061,1,1.0,7.0,1061,Bench Women's Snow Cardigan,Sweaters,Bench
1063,1,1.0,7.0,1063,Calvin Klein Women's MSY Rib V-Neck Pullover,Sweaters,Calvin Klein
1069,1,1.0,7.0,1069,American Apparel Cotton Spandex Sleeveless Turtleneck Crop Top,Sweaters,American Apparel
1070,1,1.0,7.0,1070,Ed Garments Women's Cotton Cashmere Cardigan Jewel Neck. 111,Sweaters,Ed Garments
1075,1,1.0,7.0,1075,Patty Women On / One Shoulder Wool Blend Batwing Sleeve Jumper Top,Sweaters,Patty
1078,1,1.0,7.0,1078,Queenshiny Long Women's Knitted Rex Rabbit Fur Vest With Raccoon Trim With Hood,Sweaters,Queenshiny
1082,1,1.0,7.0,1082,Purple Ladies Cowl Neck Draped Sweater Dolman Sleeves,Sweaters,FineBrandShop
1087,1,1.0,7.0,1087,Calvin Klein Jeans Women's Cowlneck Sweater,Sweaters,Calvin Klein Jeans
1091,1,1.0,7.0,1091,Ed Hardy Long Sleeve V-Neck Mesh Hooded Sweater -Black,Sweaters,Ed Hardy
1092,1,1.0,7.0,1092,Ed Garments Women's V-Neck Long Cardigan. 119,Sweaters,Ed Garments
1097,1,1.0,7.0,1097,Eddie Bauer Heritage Cable Cardigan Sweater,Sweaters,Eddie Bauer
1105,1,1.0,7.0,1105,Vince Camuto Women's Short Sleeve Cowl Neck Stripe Sweater With Pockets,Sweaters,Vince Camuto
1106,1,1.0,7.0,1106,Sutton Studio Cashmere Double Zipper Jacket Cardigan Plus,Sweaters,Sutton Studio
1107,1,1.0,7.0,1107,Abercrombie & Fitch Womens Alpaca Cable Knit Sweater,Sweaters,Abercrombie & Fitch
1113,1,1.0,7.0,1113,Plus size Cropped Ruffled Shawl Short Sleeve Shrug Bolero Black,Sweaters,eVogues Apparel
1114,1,1.0,7.0,1114,Lucky Brand Women's Dolly Dip Dye Sweater,Sweaters,Lucky Brand
1115,1,1.0,7.0,1115,D.E.P.T. Women's Knit Cardigan,Sweaters,D.E.P.T.
1127,1,1.0,7.0,1127,Vince Camuto Women's High Low Lurex Sweater,Sweaters,Vince Camuto
1128,1,1.0,7.0,1128,DV by Dolce Vita Women's Calvin Sweater,Sweaters,DV by Dolce Vita
1130,1,1.0,7.0,1130,Sutton Studio Cashmere V-Neck Sweater,Sweaters,Sutton Studio
1136,1,1.0,7.0,1136,Lauren By Ralph Cream Terisa Fair Isle Long Sleeve Sweater,Sweaters,Ralph Lauren
1137,1,1.0,7.0,1137,Design History Women's 100% Cashmere Hi/Low Sweater,Sweaters,Design History
1138,1,1.0,7.0,1138,Ralph Lauren Sport Women Shawl Collar Pony Logo Sweater Pullover,Sweaters,Ralph Lauren
1140,1,1.0,7.0,1140,Eddie Bauer Stripe Mockneck Pullover,Sweaters,Eddie Bauer
1142,1,1.0,7.0,1142,LAmade Women's Kandi Long Cardigan,Sweaters,LAmade
1145,1,1.0,7.0,1145,Elan Hooded Cardigan,Sweaters,Elan
1152,1,1.0,7.0,1152,Eddie Bauer Fair Isle Jewel-Neck Cardigan,Sweaters,Eddie Bauer
1155,1,1.0,7.0,1155,Polo Ralph Lauren Women's Lightweight Cotton V-Neck Sweater,Sweaters,Polo Ralph Lauren
1157,1,1.0,7.0,1157,Roxy Juniors Yuma Pullover,Sweaters,Roxy
1159,1,1.0,7.0,1159,Womens Aran Sweater,Sweaters,Wool Overs
1161,1,1.0,7.0,1161,Lilly Pulitzer Women's Heidi Cardigan,Sweaters,Lilly Pulitzer
1164,1,1.0,7.0,1164,Jones New York Women's Leather Trimmed Cardigan,Sweaters,Jones New York
1165,1,1.0,7.0,1165,Patty Women Stylish Scoop Neck Ribbed Striped Long Sleeve Knitwear Jumper Top,Sweaters,Patty
1166,1,1.0,7.0,1166,Patty Women Trendy Asym Hem Long Slevee Ribbed Jumper Cardigan,Sweaters,Patty
1167,1,1.0,7.0,1167,Tommy Hilfiger Womens Cable Knit Cotton Logo Sweater,Sweaters,Tommy Hilfiger
1168,1,1.0,7.0,1168,Mango Women's Turtleneck Essential Jumper - Dancer,Sweaters,MANGO
1170,1,1.0,7.0,1170,eloquii Metallic V-Neck Sweater,Sweaters,eloquii
1175,1,1.0,7.0,1175,Black Bolero Shrug Tops with Long Sleeves SC31003,Sweaters,Shaper Corset
1182,1,1.0,7.0,1182,O'Neill Juniors Foxy Sweater,Sweaters,O'Neill
1184,1,1.0,7.0,1184,Queenshiny Women's Knitted Mink Fur Vest,Sweaters,Queenshiny
1186,1,1.0,7.0,1186,Vince Camuto Women's High Low Lurex Stripe Sweater,Sweaters,Vince Camuto
1192,1,1.0,7.0,1192,Fappac Women's Hooded Knitted Long Sleeve Sweater with Button and Belt,Sweaters,Fappac
1195,1,1.0,7.0,1195,FUNFASH RED BLACK LACE LAYERED CARDIGAN TOP SHIRT WOMENS NEW Plus Size Made in USA,Sweaters,Funfash
1196,1,1.0,7.0,1196,BB Dakota Juniors David Classic Cable Pullover Sweater,Sweaters,BB Dakota
1199,1,1.0,7.0,1199,Women's buttoned vest with a mini belted cinched back,Sweaters,Tops and Bottoms HS
1200,1,1.0,7.0,1200,Ci Sono by Adi Juniors Split Turtleneck Tunic Sweater,Sweaters,Adi Designs
1203,1,1.0,7.0,1203,Ibex Women's Nomad 1/2 Zip Jacket,Sweaters,Ibex
1206,1,1.0,7.0,1206,Womens Cashmere & Merino Slinky Turtle Neck Sweater,Sweaters,Wool Overs
1207,1,1.0,7.0,1207,Allegra K Woman Button Detail Beige Stand Collar Pullover Autumn Sweater L,Sweaters,Allegra K
1208,1,1.0,7.0,1208,Kensie Women's Tweeded Knit Fringe Sweater,Sweaters,Kensie
1209,1,1.0,7.0,1209,Allegra K Women Scoop Neck Red Stripes Loose Batwing Sleeve Sweater Dark Blue XS,Sweaters,Allegra K
1211,1,1.0,7.0,1211,Ralph Lauren Sport Women 2 Big Pony Logo V-Neck Sweater,Sweaters,Ralph Lauren
1214,1,1.0,7.0,1214,Woolrich Women's Seneca Point Cardigan,Sweaters,Woolrich
1225,1,1.0,7.0,1225,Ladies Navy Blue Long Sleeve Thermal Top V-Neck,Sweaters,FineBrandShop
1228,1,1.0,7.0,1228,Annalee + Hope Women's Fashion Sweater,Sweaters,Annalee + Hope
1232,1,1.0,7.0,1232,Woolrich Women's Winward Turtleneck Sweater,Sweaters,Woolrich
1234,1,1.0,7.0,1234,Countryside Cashmere Cardigan / Regular,Sweaters,Orvis
1237,1,1.0,7.0,1237,Women's Vest - Cotton Cashmere V-Neck,Sweaters,Edwards Garment
1238,1,1.0,7.0,1238,Sag Harbor Women's Plus-Size Long Sleeve Cashmerlon Cardigan,Sweaters,Sag Harbor
1241,1,1.0,7.0,1241,KUT from the Kloth Women's Carol Sweater,Sweaters,KUT from the Kloth
1245,1,1.0,7.0,1245,Kirra Womens Camo Pullover Sweater,Sweaters,Kirra
1247,1,1.0,7.0,1247,Sutton Studio Womens Crochet Cardigan Blazer,Sweaters,Sutton Studio
1250,1,1.0,7.0,1250,Ladies Burgundy Long Sleeve Thermal Top Crew Neck,Sweaters,FineBrandShop
1251,1,1.0,7.0,1251,Chaus Women's Wide Stripe Colorblock Sweater,Sweaters,Chaus
1252,1,1.0,7.0,1252,Tommy Hilfiger Women Designer Logo Henley Sweater Pullover,Sweaters,Tommy Hilfiger
1254,1,1.0,7.0,1254,Tommy Hilfiger Women Striped Shawl Collar V-Neck Cardigan Sweater,Sweaters,Tommy Hilfiger
1259,1,1.0,7.0,1259,Kensie Girl Juniors Dot Sweater,Sweaters,kensiegirl
1260,1,1.0,7.0,1260,Splendid Women's 1X1 Turtleneck,Sweaters,Splendid
1261,1,1.0,7.0,1261,Sutton Studio V-Neck Cashmere Sweater,Sweaters,Sutton Studio
1270,1,1.0,7.0,1270,Traditional Irish Wicker Aran Sweater,Sweaters,CARRAIG DONN KNITWEAR
1274,1,1.0,7.0,1274,Kensie Women's Tissue Knit Sweater,Sweaters,Kensie
