id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
134091,92387,73954,25247,362180,Processing,2023-03-20 00:18:55 UTC,,,,6.9899997711181641
142797,98447,78774,6003,385644,Processing,2023-01-30 03:56:31 UTC,,,,6.9899997711181641
162987,112319,89765,15926,440233,Processing,2023-03-06 02:01:25 UTC,,,,6.9899997711181641
175136,120642,96469,9026,473049,Processing,2023-03-18 11:08:48 UTC,,,,6.9899997711181641
22690,15615,12606,6003,61432,Returned,2023-01-10 00:01:40 UTC,2023-01-10 11:07:00 UTC,2023-01-11 17:36:00 UTC,2023-01-11 23:27:00 UTC,6.9899997711181641
63143,43535,34866,12646,170758,Returned,2023-04-11 06:22:06 UTC,2023-04-11 23:39:00 UTC,2023-04-15 00:38:00 UTC,2023-04-15 23:39:00 UTC,6.9899997711181641
147864,101926,81595,5726,399286,Returned,2023-05-10 13:24:51 UTC,2023-05-13 03:13:00 UTC,2023-05-14 23:06:00 UTC,2023-05-15 06:58:00 UTC,6.9899997711181641
19875,13669,11018,9008,53807,Shipped,2023-05-15 09:03:02 UTC,2023-05-18 00:15:00 UTC,,,6.9899997711181641
22728,15646,12623,9302,61536,Shipped,2023-05-10 02:47:45 UTC,2023-05-10 06:36:00 UTC,,,6.9899997711181641
62465,43079,34481,26337,168978,Shipped,2023-02-28 01:31:18 UTC,2023-02-27 15:46:00 UTC,,,6.9899997711181641
64794,44694,35832,14116,175194,Shipped,2023-05-03 06:32:54 UTC,2023-05-04 01:08:00 UTC,,,6.9899997711181641
65151,44951,36046,28983,176166,Shipped,2023-03-09 16:17:31 UTC,2023-03-12 08:09:00 UTC,,,6.9899997711181641
88325,60837,48734,12439,238517,Shipped,2023-02-03 11:40:10 UTC,2023-02-05 03:59:00 UTC,,,6.9899997711181641
88378,60878,48760,8876,238664,Shipped,2023-01-30 21:23:15 UTC,2023-01-30 21:30:00 UTC,,,6.9899997711181641
93247,64241,51409,25247,251941,Shipped,2023-06-28 07:22:54 UTC,2023-06-28 17:04:00 UTC,,,6.9899997711181641
115526,79607,63725,13789,311945,Shipped,2023-06-10 02:43:14 UTC,2023-06-12 02:10:00 UTC,,,6.9899997711181641
120499,82984,66438,26337,325328,Shipped,2023-01-12 09:31:25 UTC,2023-01-13 23:47:00 UTC,,,6.9899997711181641
131746,90742,72621,26337,355787,Shipped,2023-03-21 05:48:00 UTC,2023-03-22 04:40:00 UTC,,,6.9899997711181641
159740,110104,88029,13800,431441,Shipped,2023-06-14 04:47:37 UTC,2023-06-16 13:49:00 UTC,,,6.9899997711181641
166649,114816,91732,28896,450126,Shipped,2023-03-03 03:10:41 UTC,2023-03-03 18:49:00 UTC,,,6.9899997711181641
174843,120440,96306,25247,472273,Shipped,2023-06-17 18:26:43 UTC,2023-06-19 01:21:00 UTC,,,6.9899997711181641
177769,122457,97943,25256,480083,Shipped,2023-04-24 00:19:01 UTC,2023-04-26 01:40:00 UTC,,,6.9899997711181641
14259,9849,7978,15622,38582,Cancelled,2023-04-11 23:00:13 UTC,,,,7
19081,13132,10613,12665,51658,Processing,2023-06-10 14:48:47 UTC,,,,7
112247,77354,61905,11782,303165,Shipped,2023-01-24 10:28:37 UTC,2023-01-25 23:15:00 UTC,,,7
136318,93957,75213,11834,368240,Shipped,2023-04-22 22:43:19 UTC,2023-04-21 12:50:00 UTC,,,7
131656,90680,72571,6790,355534,Processing,2023-01-26 13:58:10 UTC,,,,7.0199999809265137
78447,53996,43284,14025,211963,Shipped,2023-06-29 04:33:53 UTC,2023-07-01 16:38:00 UTC,,,7.0199999809265137
89463,61641,49371,7012,241625,Processing,2023-01-03 12:18:02 UTC,,,,7.0799999237060556
65224,45003,36085,28509,176353,Cancelled,2023-02-20 22:11:35 UTC,,,,7.1100001335144043
149736,103184,82613,28509,404355,Processing,2023-06-18 00:53:40 UTC,,,,7.1100001335144043
146213,100795,80682,28509,394826,Shipped,2023-03-06 22:40:17 UTC,2023-03-05 15:56:00 UTC,,,7.1100001335144043
31483,21642,17454,13796,85218,Complete,2023-06-28 06:05:39 UTC,2023-06-29 10:53:00 UTC,2023-07-03 10:43:00 UTC,,7.1999998092651367
30646,21084,16997,5982,82960,Returned,2023-01-07 11:59:44 UTC,2023-01-08 16:07:00 UTC,2023-01-12 23:32:00 UTC,2023-01-13 17:39:00 UTC,7.1999998092651367
137236,94594,75713,6339,370708,Returned,2023-03-09 01:19:42 UTC,2023-03-07 07:53:00 UTC,2023-03-11 05:53:00 UTC,2023-03-13 01:04:00 UTC,7.1999998092651367
166457,114691,91633,13796,449591,Returned,2023-03-06 18:15:09 UTC,2023-03-08 07:28:00 UTC,2023-03-08 13:09:00 UTC,2023-03-08 15:00:00 UTC,7.1999998092651367
26025,17920,14498,6957,70429,Shipped,2023-05-30 03:38:12 UTC,2023-06-01 03:47:00 UTC,,,7.25
106369,73313,58694,7279,287361,Complete,2023-05-10 04:21:22 UTC,2023-05-11 05:24:00 UTC,2023-05-13 15:35:00 UTC,,7.2600002288818368
96796,66735,53425,28391,261573,Cancelled,2023-01-31 11:05:16 UTC,,,,7.2899999618530273
158037,108934,87077,28391,426885,Shipped,2023-03-15 03:26:57 UTC,2023-03-16 02:32:00 UTC,,,7.2899999618530273
115414,79524,63660,15088,311642,Complete,2023-06-18 16:49:29 UTC,2023-06-15 08:43:00 UTC,2023-06-16 19:15:00 UTC,,7.3499999046325684
180949,124607,99599,14280,488693,Returned,2023-04-15 13:57:15 UTC,2023-04-17 06:53:00 UTC,2023-04-18 10:55:00 UTC,2023-04-20 00:51:00 UTC,7.4499998092651358
176007,121258,96963,14280,475371,Shipped,2023-06-16 08:38:54 UTC,2023-06-15 21:26:00 UTC,,,7.4499998092651358
154531,106514,85224,15030,417429,Shipped,2023-02-06 10:51:43 UTC,2023-02-08 12:23:00 UTC,,,7.4600000381469727
45239,31152,24969,25329,122348,Complete,2023-05-21 08:51:49 UTC,2023-05-22 19:40:00 UTC,2023-05-23 16:40:00 UTC,,7.5
37789,26042,20984,24808,102249,Returned,2023-06-20 13:55:24 UTC,2023-06-21 01:19:00 UTC,2023-06-24 13:30:00 UTC,2023-06-24 20:21:00 UTC,7.5
117456,80895,64742,6130,317120,Cancelled,2023-01-07 03:19:23 UTC,,,,7.6100001335144034
127694,87970,70430,5972,344795,Complete,2023-04-14 14:50:40 UTC,2023-04-15 05:02:00 UTC,2023-04-17 09:35:00 UTC,,7.6100001335144034
55053,37922,30354,5972,148866,Shipped,2023-03-31 18:08:06 UTC,2023-03-29 22:34:00 UTC,,,7.6100001335144034
35018,24132,19438,6129,94729,Complete,2023-01-29 06:04:31 UTC,2023-01-28 11:42:00 UTC,2023-02-01 07:52:00 UTC,,7.6700000762939453
153157,105547,84459,11837,413718,Processing,2023-06-26 16:06:32 UTC,,,,7.679999828338623
166279,114569,91555,5867,449123,Complete,2023-01-07 08:25:40 UTC,2023-01-08 23:40:00 UTC,2023-01-12 11:31:00 UTC,,7.6999998092651358
117569,80973,64804,507,317436,Shipped,2023-04-15 00:11:27 UTC,2023-04-13 07:48:00 UTC,,,7.7399997711181632
150812,103907,83174,6122,407288,Shipped,2023-06-13 09:00:04 UTC,2023-06-14 23:12:00 UTC,,,7.7399997711181632
11610,7985,6492,6126,31396,Processing,2023-04-20 23:12:17 UTC,,,,7.809999942779541
66840,46121,37020,6126,180690,Returned,2023-04-30 11:15:09 UTC,2023-05-01 19:03:00 UTC,2023-05-02 22:59:00 UTC,2023-05-04 01:49:00 UTC,7.809999942779541
40143,27685,22264,13602,108539,Cancelled,2023-02-28 03:53:44 UTC,,,,7.8499999046325684
954,652,506,12679,2589,Cancelled,2023-03-30 09:26:47 UTC,,,,7.869999885559082
80150,55176,44252,5716,216495,Cancelled,2023-05-20 10:52:31 UTC,,,,7.9000000953674308
140363,96732,77415,5716,379099,Complete,2023-04-05 03:08:41 UTC,2023-04-02 00:25:00 UTC,2023-04-06 23:41:00 UTC,,7.9000000953674308
33595,23130,18636,744,90909,Complete,2023-03-25 11:19:09 UTC,2023-03-26 16:14:00 UTC,2023-03-26 20:32:00 UTC,,7.9099998474121085
117458,80895,64742,15434,317125,Cancelled,2023-01-07 23:48:02 UTC,,,,7.9499998092651358
16325,11270,9130,28608,44172,Complete,2023-05-06 01:37:24 UTC,2023-05-06 02:58:00 UTC,2023-05-06 11:57:00 UTC,,7.9499998092651358
96596,66587,53311,5924,261017,Complete,2023-06-11 21:24:23 UTC,2023-06-14 06:48:00 UTC,2023-06-17 21:17:00 UTC,,7.9499998092651358
117389,80846,64707,9142,316928,Processing,2023-01-22 23:36:13 UTC,,,,7.9499998092651358
179053,123325,98629,15908,483563,Returned,2023-03-23 12:04:21 UTC,2023-03-24 01:05:00 UTC,2023-03-26 17:08:00 UTC,2023-03-28 06:28:00 UTC,7.9499998092651358
5821,4042,3259,15434,15730,Shipped,2023-01-30 05:32:03 UTC,2023-02-01 09:29:00 UTC,,,7.9499998092651358
56877,39177,31364,28770,153847,Shipped,2023-06-24 10:44:49 UTC,2023-06-24 16:56:00 UTC,,,7.9499998092651358
60479,41669,33427,12436,163589,Shipped,2023-01-02 09:30:35 UTC,2023-01-05 01:35:00 UTC,,,7.9499998092651358
70096,48336,38782,5924,189429,Shipped,2023-02-10 23:24:52 UTC,2023-02-13 14:21:00 UTC,,,7.9499998092651358
130419,89860,71907,5737,352182,Shipped,2023-04-27 02:13:07 UTC,2023-04-27 16:35:00 UTC,,,7.9499998092651358
134515,92691,74183,18648,363346,Shipped,2023-04-24 12:01:00 UTC,2023-04-24 20:10:00 UTC,,,7.9499998092651358
173981,119862,95819,6067,469919,Shipped,2023-06-04 12:27:39 UTC,2023-06-02 13:46:00 UTC,,,7.9499998092651358
179198,123416,98697,18648,483953,Shipped,2023-06-26 06:21:54 UTC,2023-06-27 01:56:00 UTC,,,7.9499998092651358
85299,58734,47097,25179,230338,Complete,2023-02-15 23:57:32 UTC,2023-02-16 13:30:00 UTC,2023-02-17 11:07:00 UTC,,7.9600000381469727
2327,1598,1290,2922,6315,Shipped,2023-05-25 11:47:23 UTC,2023-05-25 19:35:00 UTC,,,7.96999979019165
1977,1349,1085,11745,5374,Cancelled,2023-03-27 00:41:01 UTC,,,,7.9800000190734863
44573,30711,24611,2888,120537,Cancelled,2023-05-05 05:40:17 UTC,,,,7.9800000190734863
6388,4440,3576,13786,17291,Cancelled,2023-03-04 21:36:25 UTC,,,,7.9899997711181632
24905,17164,13861,15299,67372,Cancelled,2023-02-22 08:27:37 UTC,,,,7.9899997711181632
49825,34284,27466,10618,134704,Cancelled,2023-06-11 14:06:56 UTC,,,,7.9899997711181632
69372,47849,38382,3822,187499,Cancelled,2023-04-18 16:15:47 UTC,,,,7.9899997711181632
69624,48016,38526,3822,188163,Cancelled,2023-02-21 23:33:00 UTC,,,,7.9899997711181632
79078,54443,43650,12592,213662,Cancelled,2023-05-16 02:52:21 UTC,,,,7.9899997711181632
99748,68774,55094,15987,269535,Cancelled,2023-06-18 02:49:34 UTC,,,,7.9899997711181632
132311,91157,72955,13492,357325,Cancelled,2023-06-04 04:02:40 UTC,,,,7.9899997711181632
160042,110320,88193,25075,432248,Cancelled,2023-05-10 06:24:29 UTC,,,,7.9899997711181632
171114,117885,94217,3053,462206,Cancelled,2023-04-20 02:41:42 UTC,,,,7.9899997711181632
7603,5275,4233,15741,20548,Complete,2023-02-16 04:28:03 UTC,2023-02-16 21:24:00 UTC,2023-02-21 05:37:00 UTC,,7.9899997711181632
20719,14254,11515,15465,56100,Complete,2023-05-19 10:21:56 UTC,2023-05-18 09:17:00 UTC,2023-05-23 02:57:00 UTC,,7.9899997711181632
30452,20952,16887,5762,82438,Complete,2023-02-03 01:26:00 UTC,2023-02-02 18:18:00 UTC,2023-02-05 11:07:00 UTC,,7.9899997711181632
54040,37218,29784,3841,146136,Complete,2023-05-01 13:38:02 UTC,2023-05-04 09:04:00 UTC,2023-05-05 07:19:00 UTC,,7.9899997711181632
77869,53619,42974,15835,210428,Complete,2023-02-24 12:17:10 UTC,2023-02-25 07:11:00 UTC,2023-02-26 13:34:00 UTC,,7.9899997711181632
111414,76778,61430,15987,300942,Complete,2023-03-24 18:40:01 UTC,2023-03-25 20:54:00 UTC,2023-03-27 04:56:00 UTC,,7.9899997711181632
132881,91535,73274,3841,358877,Complete,2023-02-09 17:28:29 UTC,2023-02-08 15:25:00 UTC,2023-02-11 19:00:00 UTC,,7.9899997711181632
169878,117042,93521,13492,458882,Complete,2023-05-30 22:58:16 UTC,2023-05-31 08:11:00 UTC,2023-06-04 18:42:00 UTC,,7.9899997711181632
33817,23288,18776,29032,91494,Processing,2023-04-20 13:03:13 UTC,,,,7.9899997711181632
44089,30380,24335,9363,119244,Processing,2023-04-15 05:05:56 UTC,,,,7.9899997711181632
73154,50410,40405,16263,197682,Processing,2023-02-18 13:26:24 UTC,,,,7.9899997711181632
144489,99605,79720,13732,390184,Processing,2023-05-07 11:32:46 UTC,,,,7.9899997711181632
163996,113011,90312,3303,442981,Processing,2023-05-31 08:18:05 UTC,,,,7.9899997711181632
36107,24886,20022,16987,97701,Returned,2023-02-04 02:25:38 UTC,2023-02-02 16:39:00 UTC,2023-02-02 18:16:00 UTC,2023-02-04 09:44:00 UTC,7.9899997711181632
91856,63272,50664,29000,248165,Returned,2023-06-13 08:02:02 UTC,2023-06-13 19:17:00 UTC,2023-06-14 05:23:00 UTC,2023-06-15 21:05:00 UTC,7.9899997711181632
118979,81966,65609,236,321247,Returned,2023-03-24 04:34:59 UTC,2023-03-26 09:16:00 UTC,2023-03-27 08:00:00 UTC,2023-03-29 04:43:00 UTC,7.9899997711181632
27539,18972,15328,14074,74545,Shipped,2023-02-22 22:58:31 UTC,2023-02-25 03:24:00 UTC,,,7.9899997711181632
51827,35688,28566,24807,140139,Shipped,2023-04-02 09:50:59 UTC,2023-04-01 01:26:00 UTC,,,7.9899997711181632
71838,49534,39725,14098,194167,Shipped,2023-01-19 06:03:05 UTC,2023-01-18 04:16:00 UTC,,,7.9899997711181632
82278,56637,45442,3303,222223,Shipped,2023-06-23 02:49:02 UTC,2023-06-19 22:16:00 UTC,,,7.9899997711181632
129047,88891,71135,29000,348456,Shipped,2023-06-01 04:57:42 UTC,2023-05-30 20:17:00 UTC,,,7.9899997711181632
129720,89365,71526,16987,350256,Shipped,2023-01-28 02:18:38 UTC,2023-01-25 08:07:00 UTC,,,7.9899997711181632
145586,100360,80321,24807,393122,Shipped,2023-02-28 11:01:53 UTC,2023-03-01 23:56:00 UTC,,,7.9899997711181632
176760,121784,97402,25062,477399,Shipped,2023-02-28 06:30:57 UTC,2023-03-01 08:14:00 UTC,,,7.9899997711181632
110759,76348,61117,9423,299144,Cancelled,2023-01-05 04:42:04 UTC,,,,8
116469,80243,64223,13987,314469,Cancelled,2023-03-18 10:47:56 UTC,,,,8
770,529,403,24575,2084,Complete,2023-04-02 16:30:28 UTC,2023-04-02 00:48:00 UTC,2023-04-02 13:03:00 UTC,,8
14889,10294,8344,12528,40281,Complete,2023-02-05 12:39:45 UTC,2023-02-05 13:16:00 UTC,2023-02-10 00:02:00 UTC,,8
86307,59434,47635,24961,233045,Complete,2023-06-16 23:42:01 UTC,2023-06-17 21:04:00 UTC,2023-06-22 09:58:00 UTC,,8
129534,89238,71413,9399,349751,Complete,2023-06-05 06:50:10 UTC,2023-06-07 13:02:00 UTC,2023-06-12 06:21:00 UTC,,8
16866,11646,9420,5971,45653,Processing,2023-01-11 06:20:04 UTC,,,,8
59298,40874,32774,24575,160376,Processing,2023-02-21 12:29:47 UTC,,,,8
87205,60064,48129,24570,235483,Processing,2023-02-11 14:09:01 UTC,,,,8
135365,93284,74669,12596,365656,Processing,2023-04-13 16:05:59 UTC,,,,8
174356,120125,96047,12584,470928,Processing,2023-04-05 13:54:37 UTC,,,,8
83678,57618,46228,6128,225997,Returned,2023-03-26 03:45:00 UTC,2023-03-28 11:29:00 UTC,2023-03-30 11:14:00 UTC,2023-03-31 23:50:00 UTC,8
133946,92285,73881,15545,361776,Returned,2023-03-20 01:12:20 UTC,2023-03-19 18:54:00 UTC,2023-03-20 18:34:00 UTC,2023-03-22 09:25:00 UTC,8
137451,94751,75833,25180,371276,Returned,2023-01-31 06:02:48 UTC,2023-01-29 22:48:00 UTC,2023-02-01 06:00:00 UTC,2023-02-01 11:25:00 UTC,8
7180,4984,4014,24709,19413,Shipped,2023-04-14 23:02:05 UTC,2023-04-14 09:04:00 UTC,,,8
11417,7858,6376,24707,30889,Shipped,2023-03-23 23:46:53 UTC,2023-03-26 01:13:00 UTC,,,8
13802,9533,7708,6784,37330,Shipped,2023-05-15 12:01:58 UTC,2023-05-14 17:46:00 UTC,,,8
105772,72886,58348,24961,285777,Shipped,2023-02-24 08:10:33 UTC,2023-02-27 08:58:00 UTC,,,8
134400,92610,74112,6784,363026,Shipped,2023-03-12 16:54:37 UTC,2023-03-12 19:59:00 UTC,,,8
177334,122162,97695,12670,478903,Shipped,2023-03-08 08:57:21 UTC,2023-03-10 07:53:00 UTC,,,8
18461,12723,10283,9418,49968,Shipped,2023-01-19 14:35:10 UTC,2023-01-21 05:58:00 UTC,,,8.0399999618530273
55870,38491,30817,5829,151074,Cancelled,2023-02-04 22:58:10 UTC,,,,8.1800003051757812
90034,62034,49696,5829,243196,Processing,2023-06-29 01:10:41 UTC,,,,8.1800003051757812
61428,42337,33935,5717,166139,Processing,2023-06-04 00:19:02 UTC,,,,8.1899995803833
38605,26606,21441,8996,104432,Processing,2023-05-09 00:43:40 UTC,,,,8.25
16834,11622,9399,7978,45568,Processing,2023-03-19 08:15:32 UTC,,,,8.2700004577636719
31038,21346,17212,7022,84010,Complete,2023-01-06 05:45:31 UTC,2023-01-07 19:01:00 UTC,2023-01-08 19:47:00 UTC,,8.27999973297119
70449,48585,38977,7258,190398,Complete,2023-02-06 02:44:21 UTC,2023-02-06 10:48:00 UTC,2023-02-07 14:03:00 UTC,,8.2899999618530273
56855,39166,31356,7258,153787,Shipped,2023-05-11 08:16:38 UTC,2023-05-12 09:48:00 UTC,,,8.2899999618530273
89180,61431,49204,13798,240858,Shipped,2023-03-29 01:24:09 UTC,2023-03-29 23:50:00 UTC,,,8.319999694824217
88807,61156,48982,15124,239834,Shipped,2023-02-19 07:25:25 UTC,2023-02-21 18:01:00 UTC,,,8.380000114440918
151866,104663,83758,750,410198,Complete,2023-06-17 11:37:04 UTC,2023-06-19 21:32:00 UTC,2023-06-20 21:46:00 UTC,,8.4300003051757812
24100,16595,13395,5894,65204,Processing,2023-04-15 02:17:32 UTC,,,,8.4499998092651367
120302,82846,66328,5216,324809,Returned,2023-05-09 11:18:55 UTC,2023-05-09 17:16:00 UTC,2023-05-14 08:31:00 UTC,2023-05-14 12:08:00 UTC,8.4499998092651367
5298,3662,2966,15642,14320,Complete,2023-01-20 01:34:37 UTC,2023-01-17 17:22:00 UTC,2023-01-21 04:26:00 UTC,,8.4700002670288086
21328,14672,11844,3618,57729,Shipped,2023-02-11 14:47:31 UTC,2023-02-09 04:17:00 UTC,,,8.4700002670288086
65195,44980,36067,15508,176276,Complete,2023-01-05 16:19:46 UTC,2023-01-06 05:15:00 UTC,2023-01-09 14:17:00 UTC,,8.4899997711181641
162556,112025,89535,22726,439051,Complete,2023-03-19 12:27:07 UTC,2023-03-20 00:59:00 UTC,2023-03-24 17:31:00 UTC,,8.4899997711181641
39628,27329,21974,9263,107152,Processing,2023-04-20 09:55:51 UTC,,,,8.4899997711181641
89721,61818,49521,2565,242319,Processing,2023-05-01 04:08:02 UTC,,,,8.4899997711181641
127251,87648,70197,9263,343599,Shipped,2023-06-05 06:46:25 UTC,2023-06-06 22:25:00 UTC,,,8.4899997711181641
54749,37714,30178,6068,148062,Complete,2023-01-11 11:17:45 UTC,2023-01-14 04:26:00 UTC,2023-01-16 04:40:00 UTC,,8.5
112130,77273,61833,2644,302859,Returned,2023-02-05 09:29:56 UTC,2023-02-05 14:04:00 UTC,2023-02-10 10:37:00 UTC,2023-02-10 14:58:00 UTC,8.5
164580,113400,90624,2644,444576,Shipped,2023-02-02 13:16:42 UTC,2023-02-01 07:42:00 UTC,,,8.5
176361,121513,97183,6962,476331,Cancelled,2023-03-09 02:31:55 UTC,,,,8.52999973297119
48606,33423,26784,3940,131441,Cancelled,2023-06-16 02:21:11 UTC,,,,8.5600004196167
65046,44871,35979,3940,175860,Processing,2023-02-18 06:14:22 UTC,,,,8.5600004196167
108285,74631,59789,9295,292539,Cancelled,2023-06-06 04:02:05 UTC,,,,8.6000003814697266
64864,44742,35873,5739,175373,Complete,2023-04-07 21:37:00 UTC,2023-04-10 23:53:00 UTC,2023-04-15 14:40:00 UTC,,8.6000003814697266
15727,10864,8792,9295,42560,Shipped,2023-04-18 14:59:46 UTC,2023-04-20 23:52:00 UTC,,,8.6000003814697266
111566,76884,61506,632,301349,Cancelled,2023-03-09 15:11:54 UTC,,,,8.6099996566772461
3541,2451,1952,2949,9578,Complete,2023-04-30 10:35:29 UTC,2023-05-01 15:21:00 UTC,2023-05-02 02:04:00 UTC,,8.6499996185302734
67793,46776,37550,2949,183249,Processing,2023-06-23 21:14:41 UTC,,,,8.6499996185302734
74642,51434,41215,2949,201717,Shipped,2023-02-25 07:08:20 UTC,2023-02-22 12:14:00 UTC,,,8.6499996185302734
110888,76435,61188,24772,299503,Complete,2023-04-09 23:54:34 UTC,2023-04-10 04:17:00 UTC,2023-04-11 13:00:00 UTC,,8.65999984741211
8138,5650,4546,24594,21992,Shipped,2023-05-04 00:40:25 UTC,2023-05-03 06:47:00 UTC,,,8.7299995422363281
19852,13651,11005,9545,53747,Processing,2023-04-17 11:54:38 UTC,,,,8.75
91586,63090,50523,583,247425,Complete,2023-06-10 05:14:45 UTC,2023-06-11 08:17:00 UTC,2023-06-15 22:14:00 UTC,,8.7600002288818359
50391,34680,27762,7005,136252,Processing,2023-06-06 11:18:59 UTC,,,,8.7700004577636719
80347,55310,44362,14220,217014,Shipped,2023-04-24 06:08:36 UTC,2023-04-25 06:42:00 UTC,,,8.7700004577636719
112393,77466,61996,7005,303549,Shipped,2023-01-23 16:00:20 UTC,2023-01-25 10:55:00 UTC,,,8.7700004577636719
119071,82038,65666,7005,321487,Shipped,2023-02-20 12:37:25 UTC,2023-02-21 16:47:00 UTC,,,8.7700004577636719
106927,73696,59004,13599,288865,Returned,2023-04-22 12:58:00 UTC,2023-04-25 04:06:00 UTC,2023-04-28 09:53:00 UTC,2023-04-30 14:51:00 UTC,8.7899999618530273
54991,37879,30306,10973,148704,Cancelled,2023-03-12 16:09:11 UTC,,,,8.8000001907348633
132771,91454,73206,6992,358589,Processing,2023-06-11 09:15:19 UTC,,,,8.819999694824217
110758,76348,61117,7040,299142,Cancelled,2023-01-03 06:03:30 UTC,,,,8.8299999237060547
160387,110564,88380,6026,433209,Shipped,2023-06-05 04:54:57 UTC,2023-06-03 20:19:00 UTC,,,8.8299999237060547
177964,122593,98058,6026,480621,Shipped,2023-06-01 12:43:59 UTC,2023-06-04 03:59:00 UTC,,,8.8299999237060547
84604,58250,46716,10837,228478,Complete,2023-06-03 10:42:36 UTC,2023-06-03 18:13:00 UTC,2023-06-04 13:35:00 UTC,,8.84000015258789
50459,34735,27807,7929,136434,Processing,2023-05-27 05:34:59 UTC,,,,8.84000015258789
78509,54039,43314,9156,212124,Processing,2023-04-23 21:42:15 UTC,,,,8.8500003814697266
161397,111241,88904,9156,435941,Processing,2023-06-19 05:06:40 UTC,,,,8.8500003814697266
113055,77913,62373,9156,305301,Shipped,2023-03-22 23:44:00 UTC,2023-03-21 06:55:00 UTC,,,8.8500003814697266
117650,81033,64843,7393,317648,Complete,2023-06-08 04:34:50 UTC,2023-06-10 12:52:00 UTC,2023-06-12 15:16:00 UTC,,8.880000114440918
39114,26972,21712,2360,105787,Processing,2023-04-07 04:06:29 UTC,,,,8.880000114440918
137333,94663,75767,7393,370964,Shipped,2023-01-31 05:53:57 UTC,2023-01-30 17:10:00 UTC,,,8.880000114440918
4407,3032,2429,6247,11886,Complete,2023-04-13 08:49:09 UTC,2023-04-14 11:11:00 UTC,2023-04-15 08:52:00 UTC,,8.8900003433227557
6698,4655,3757,25849,18129,Cancelled,2023-04-02 01:21:07 UTC,,,,8.8999996185302734
172248,118689,94856,25849,465252,Cancelled,2023-05-15 11:04:13 UTC,,,,8.8999996185302734
45411,31273,25059,18265,122824,Complete,2023-01-12 18:23:52 UTC,2023-01-12 07:20:00 UTC,2023-01-15 13:56:00 UTC,,8.8999996185302734
169653,116888,93404,18265,458288,Complete,2023-04-28 08:22:24 UTC,2023-04-28 22:46:00 UTC,2023-04-29 07:04:00 UTC,,8.8999996185302734
152002,104753,83829,946,410572,Shipped,2023-06-06 10:18:15 UTC,2023-06-08 00:46:00 UTC,,,8.8999996185302734
109145,75240,60274,576,294865,Complete,2023-04-28 04:23:29 UTC,2023-04-29 12:27:00 UTC,2023-05-03 00:05:00 UTC,,8.90999984741211
104623,72094,57745,15961,282682,Processing,2023-05-11 11:13:04 UTC,,,,8.9399995803833
82347,56692,45488,14324,222407,Returned,2023-02-03 04:35:03 UTC,2023-02-03 05:27:00 UTC,2023-02-07 23:04:00 UTC,2023-02-10 18:51:00 UTC,8.9399995803833
65952,45507,36501,14018,178321,Shipped,2023-04-25 14:24:35 UTC,2023-04-24 08:48:00 UTC,,,8.9399995803833
111059,76544,61272,9172,299965,Cancelled,2023-02-01 17:50:20 UTC,,,,8.9499998092651367
170427,117410,93829,9387,460342,Cancelled,2023-05-08 04:17:10 UTC,,,,8.9499998092651367
24986,17216,13906,24982,67590,Complete,2023-05-16 03:28:19 UTC,2023-05-16 16:08:00 UTC,2023-05-19 00:28:00 UTC,,8.9499998092651367
162525,112003,89519,24982,438971,Complete,2023-06-20 01:52:27 UTC,2023-06-22 07:16:00 UTC,2023-06-24 07:16:00 UTC,,8.9499998092651367
