product_id,sold,available_quantity,stock_turnover_ratio,product_category,product_brand
25996,3,4.0,0.75,Underwear,Jockey
224,3,1.0,3.0,Tops & Tees,Carhartt
24110,3,2.0,1.5,Outerwear & Coats,Woolrich
15332,3,1.0,3.0,Plus,Star
28070,3,4.0,0.75,Swim,Orvis
13369,3,3.0,1.0,Swim,Becca by Rebecca Virtue
26815,3,2.0,1.5,Sleep & Lounge,Majestic International
698,3,2.0,1.5,Tops & Tees,National
6804,3,2.0,1.5,Shorts,Hurley
14935,3,1.0,3.0,Maternity,You! Lingerie
20807,3,2.0,1.5,Jeans,Lee
3501,3,2.0,1.5,Dresses,Allegra K
5774,3,,,Leggings,Lysse
11464,3,3.0,1.0,Intimates,BridalPetticoat
512,3,3.0,1.0,Tops & Tees,Allegra K
28258,3,,,Swim,Speedo
10918,3,1.0,3.0,Intimates,Underworks
2211,3,2.0,1.5,Fashion Hoodies & Sweatshirts,Black Market-Lowbrow
1114,3,1.0,3.0,Sweaters,Lucky Brand
14547,3,1.0,3.0,Maternity,C-Panty
20582,3,1.0,3.0,Jeans,Lee
21335,3,2.0,1.5,Jeans,Key Industries
21683,3,2.0,1.5,Pants,Carhartt
9970,3,,,Sleep & Lounge,HUE
24248,2,1.0,2.0,Outerwear & Coats,A:X Armani Exchange
4707,2,1.0,2.0,Jeans,Jones New York
1060,2,3.0,0.6666666666666666,Sweaters,Samanthas Style Shoppe
4849,2,3.0,0.6666666666666666,Jeans,GUESS
15049,2,1.0,2.0,Maternity,Motherhood Maternity
16715,2,,,Tops & Tees,Blue Star Inc
15433,2,1.0,2.0,Plus,Anne Klein
10578,2,,,Intimates,Motherhood Maternity
4471,2,1.0,2.0,Jeans,Not Your Daughter's Jeans
4260,2,,,Jeans,Mavi
28330,2,1.0,2.0,Accessories,180s
296,2,1.0,2.0,Tops & Tees,Calvin Klein Jeans
19926,2,2.0,1.0,Suits & Sport Coats,Allegra K
12294,2,,,Intimates,Anna-Kaci
4372,2,2.0,1.0,Jeans,Levi's
11739,2,1.0,2.0,Intimates,La Perla
13287,2,1.0,2.0,Swim,UjENA
21760,2,,,Pants,Dockers
24031,2,2.0,1.0,Outerwear & Coats,Calvin Klein
20297,2,1.0,2.0,Suits & Sport Coats,Y&G
9808,2,,,Sleep & Lounge,Paddi Murphy
5998,2,,,Leggings,LeggingsQueen
13701,2,3.0,0.6666666666666666,Accessories,Mundi
9604,2,,,Sleep & Lounge,Guide Gear
9812,2,,,Sleep & Lounge,National
18824,2,2.0,1.0,Sweaters,Tommy Bahama
20386,2,2.0,1.0,Suits & Sport Coats,LRG
10560,2,,,Intimates,Natori
16242,2,4.0,0.5,Tops & Tees,DC
25865,2,,,Underwear,Fruit of the Loom
10048,2,3.0,0.6666666666666666,Sleep & Lounge,Eileen West
5996,2,,,Leggings,LeggingsQueen
14770,2,2.0,1.0,Maternity,Motherhood Maternity
23106,2,1.0,2.0,Shorts,Quiksilver
3435,2,2.0,1.0,Dresses,Kiyonna
4142,2,,,Jumpsuits & Rompers,MAXSTUDIO
12391,2,2.0,1.0,Intimates,Vx Intimate Inc
2823,2,,,Active,Life Is Good
17249,2,1.0,2.0,Fashion Hoodies & Sweatshirts,Canyon Ridge
23357,2,2.0,1.0,Shorts,Oakley
24624,2,2.0,1.0,Socks,Marcoliani Milano
16869,2,1.0,2.0,Tops & Tees,Champion
16518,2,1.0,2.0,Tops & Tees,Rivers' End
5990,2,1.0,2.0,Leggings,LeggingsQueen
17053,2,1.0,2.0,Tops & Tees,Sons Of Anarchy
22188,2,5.0,0.4,Pants,Concitor
14185,2,,,Accessories,Carhartt
3418,2,1.0,2.0,Dresses,Hot from Hollywood
22293,2,,,Pants,Orvis
17073,2,3.0,0.6666666666666666,Tops & Tees,UltraClub
12,2,2.0,1.0,Tops & Tees,Jones New York
25616,2,1.0,2.0,Underwear,Saxx
7965,2,,,Blazers & Jackets,Nyg̴rd Collection
15396,2,,,Plus,SmartWool
4534,2,,,Jeans,Miss Me
20756,2,1.0,2.0,Jeans,Lucky Brand
9884,2,1.0,2.0,Sleep & Lounge,Diesel
3422,2,2.0,1.0,Dresses,Nine West
25971,2,2.0,1.0,Underwear,Fruit of the Loom
27532,2,2.0,1.0,Swim,Gary Majdell Sport
17620,2,3.0,0.6666666666666666,Fashion Hoodies & Sweatshirts,Electric
150,2,,,Tops & Tees,Next Level
21964,2,1.0,2.0,Pants,Geoffrey Beene
22677,2,,,Pants,Kings' Court
2665,2,,,Active,ExOfficio
3522,2,3.0,0.6666666666666666,Dresses,Hot from Hollywood
7066,2,,,Shorts,Flying Monkey Jeans
24778,2,2.0,1.0,Socks,Thorlo
18635,2,,,Active,PUMA
8901,2,1.0,2.0,Socks & Hosiery,Anne Klein
19037,2,1.0,2.0,Sweaters,Woolrich
20847,2,,,Jeans,Lucky Brand
23055,2,2.0,1.0,Shorts,Wrangler
1115,2,1.0,2.0,Sweaters,D.E.P.T.
17491,2,,,Fashion Hoodies & Sweatshirts,Swill
19768,2,,,Sweaters,American Rag
28176,2,2.0,1.0,Swim,Quiksilver
4328,2,1.0,2.0,Jeans,prAna
20712,2,3.0,0.6666666666666666,Jeans,Lucky Brand
6924,2,2.0,1.0,Shorts,Volcom
26496,2,2.0,1.0,Sleep & Lounge,Funny Apparel
12971,2,1.0,2.0,Swim,Speedo
3233,2,,,Dresses,KAMALIKULTURE
9530,2,3.0,0.6666666666666666,Sleep & Lounge,Natori
17954,2,,,Fashion Hoodies & Sweatshirts,Allegra K
23176,2,,,Shorts,O'Neill
24484,2,4.0,0.5,Socks,SmartWool
18101,2,3.0,0.6666666666666666,Active,Wigwam
17947,2,3.0,0.6666666666666666,Fashion Hoodies & Sweatshirts,Allegra K
16440,2,2.0,1.0,Tops & Tees,Harriton
26378,2,1.0,2.0,Underwear,Gregg Homme
24837,2,1.0,2.0,Socks,Icebreaker
9671,2,1.0,2.0,Sleep & Lounge,Nautica
15014,2,1.0,2.0,Maternity,Motherhood Maternity
26141,2,,,Underwear,COLD PRUF
16994,2,2.0,1.0,Tops & Tees,Volcom
649,2,2.0,1.0,Tops & Tees,Ralph Lauren
4333,2,1.0,2.0,Jeans,Levi's
21754,2,1.0,2.0,Pants,Haggar
1607,2,2.0,1.0,Fashion Hoodies & Sweatshirts,Title Boxing
941,2,,,Sweaters,eVogues Apparel
25608,2,2.0,1.0,Underwear,Jockey
16253,2,,,Tops & Tees,Hot Chillys
20271,2,2.0,1.0,Suits & Sport Coats,Allegra K
27610,2,2.0,1.0,Swim,Oakley
26592,2,2.0,1.0,Sleep & Lounge,Perry Ellis
24494,2,2.0,1.0,Socks,SmartWool
3468,2,2.0,1.0,Dresses,Elan
12847,2,1.0,2.0,Swim,DC Comics
3090,2,2.0,1.0,Active,Sucette Rose
3322,2,1.0,2.0,Dresses,Hot from Hollywood
4312,2,1.0,2.0,Jeans,Levi's
12010,2,,,Intimates,Jezebel
6345,2,,,Shorts,American Apparel
29056,2,1.0,2.0,Accessories,Saddleback Leather Co.
26412,2,3.0,0.6666666666666666,Underwear,Mundo Unico
25545,2,3.0,0.6666666666666666,Underwear,Fruit of the Loom
20779,2,3.0,0.6666666666666666,Jeans,Lucky Brand
4297,2,1.0,2.0,Jeans,Lucky Brand
396,2,2.0,1.0,Tops & Tees,Ed Hardy
19629,2,3.0,0.6666666666666666,Sweaters,Affliction
14798,2,,,Maternity,Annee Matthew
25943,2,2.0,1.0,Underwear,Cover Male
20629,2,2.0,1.0,Jeans,Lucky Brand
20730,2,1.0,2.0,Jeans,Lucky Brand
9609,2,2.0,1.0,Sleep & Lounge,Shadowline
4623,2,,,Jeans,Miss Me
16135,2,1.0,2.0,Tops & Tees,Geoffrey Beene
17450,2,3.0,0.6666666666666666,Fashion Hoodies & Sweatshirts,Nautica
5464,2,1.0,2.0,Pants & Capris,Ed Garments
8048,2,,,Clothing Sets,LOTUSTRADERS
20562,2,,,Jeans,Levi's
28987,2,1.0,2.0,Accessories,Isotoner
7024,2,1.0,2.0,Shorts,Billabong
754,2,1.0,2.0,Tops & Tees,High Style
24784,2,1.0,2.0,Socks,Calvin Klein
3118,2,,,Dresses,BCBGeneration
14262,2,1.0,2.0,Accessories,Runway
13514,2,2.0,1.0,Swim,Bloom's Outlet
25042,2,1.0,2.0,Socks,Omni-Wool
13020,2,1.0,2.0,Swim,Sheridyn Swim
14233,2,2.0,1.0,Accessories,Native Eyewear
12100,2,3.0,0.6666666666666666,Intimates,iCollection Lingerie
12075,2,,,Intimates,Corset Story
20992,2,3.0,0.6666666666666666,Jeans,Volcom
11432,2,,,Intimates,Drawstrings
16236,2,3.0,0.6666666666666666,Tops & Tees,Crooks & Castles
21423,2,1.0,2.0,Jeans,Wrangler
19510,2,2.0,1.0,Sweaters,Tommy Hilfiger
16914,2,3.0,0.6666666666666666,Tops & Tees,Dickies
26361,2,2.0,1.0,Underwear,Hanro
10705,2,2.0,1.0,Intimates,Maidenform
23514,2,,,Shorts,Burnside
11581,2,,,Intimates,Artwedding
26701,2,,,Sleep & Lounge,Nautica
15038,2,,,Maternity,Mommy Paradise
17377,2,2.0,1.0,Fashion Hoodies & Sweatshirts,Rusty
16871,2,1.0,2.0,Tops & Tees,Blue Star Inc
14937,2,1.0,2.0,Maternity,Styles For Less
22931,2,1.0,2.0,Shorts,Burnside
22891,2,2.0,1.0,Shorts,Lee
13613,2,2.0,1.0,Accessories,Isotoner
11697,2,3.0,0.6666666666666666,Intimates,Felina
16867,2,2.0,1.0,Tops & Tees,Walls
21876,2,2.0,1.0,Pants,Woolrich
26940,2,1.0,2.0,Sleep & Lounge,Hanro
25928,2,3.0,0.6666666666666666,Underwear,Michael Kors
11240,2,,,Intimates,Slim Me
21272,2,3.0,0.6666666666666666,Jeans,Silver Jeans
23319,2,2.0,1.0,Shorts,Savane
4490,2,1.0,2.0,Jeans,Miss Me
12325,2,,,Intimates,Anna-Kaci
12401,2,2.0,1.0,Intimates,Anna-Kaci
27543,2,2.0,1.0,Swim,
18974,2,4.0,0.5,Sweaters,Calvin Klein Jeans
16150,2,1.0,2.0,Tops & Tees,Jockey
15695,2,1.0,2.0,Plus,SmartWool
596,2,,,Tops & Tees,Karen Kane
11730,2,1.0,2.0,Intimates,Vx Intimate Inc
17322,2,1.0,2.0,Fashion Hoodies & Sweatshirts,Andrew Christian
2279,2,,,Fashion Hoodies & Sweatshirts,Living Dead Souls
4916,2,1.0,2.0,Jeans,KUT from the Kloth
26727,2,2.0,1.0,Sleep & Lounge,Nautica
11725,2,2.0,1.0,Intimates,Underglam
2653,2,2.0,1.0,Active,Capezio
28030,2,,,Swim,Quiksilver
19941,2,2.0,1.0,Suits & Sport Coats,DKNY
7503,2,1.0,2.0,Blazers & Jackets,Sutton Studio
3742,2,1.0,2.0,Dresses,Roxy
17179,2,,,Fashion Hoodies & Sweatshirts,Volcom
1411,2,,,Sweaters,Billabong
26233,2,2.0,1.0,Underwear,HUGO BOSS
21992,2,2.0,1.0,Pants,Perry Ellis
10640,2,1.0,2.0,Intimates,Glamorise
21023,2,1.0,2.0,Jeans,Calvin Klein Jeans
23163,2,2.0,1.0,Shorts,O'Neill
7430,2,2.0,1.0,Skirts,AxParis
7094,2,3.0,0.6666666666666666,Shorts,AxParis
24863,2,,,Socks,SockGuy
22471,2,,,Pants,Corcini
20138,2,1.0,2.0,Suits & Sport Coats,King Formal Wear
26037,2,2.0,1.0,Underwear,Jockey
13264,2,2.0,1.0,Swim,Beach Joy
19004,2,1.0,2.0,Sweaters,Marc Ecko Cut & Sew
18194,2,3.0,0.6666666666666666,Active,Pearl iZUMi
12697,2,2.0,1.0,Intimates,Fullness
17199,2,6.0,0.3333333333333333,Fashion Hoodies & Sweatshirts,Hurley
16275,2,,,Tops & Tees,Hanes
4604,2,2.0,1.0,Jeans,Silver Jeans
26562,2,,,Sleep & Lounge,Majestic International
2039,2,1.0,2.0,Fashion Hoodies & Sweatshirts,Volcom
8308,2,,,Outerwear & Coats,Carhartt
15384,2,3.0,0.6666666666666666,Plus,Suncloud
17970,2,,,Fashion Hoodies & Sweatshirts,Rusty
18306,2,1.0,2.0,Active,Nautica
19034,2,2.0,1.0,Sweaters,Columbia
25696,2,2.0,1.0,Underwear,Emporio Armani
3085,2,,,Active,Ecoland
17328,2,,,Fashion Hoodies & Sweatshirts,Quiksilver
21494,2,2.0,1.0,Jeans,Quiksilver
21817,2,4.0,0.5,Pants,IZOD
16506,2,1.0,2.0,Tops & Tees,Crooks & Castles
27903,2,,,Swim,Hurley
25769,2,1.0,2.0,Underwear,DKNY
23566,2,,,Shorts,Carhartt
24592,2,1.0,2.0,Socks,Casual Socks
11438,2,1.0,2.0,Intimates,Betsey Johnson
8447,2,3.0,0.6666666666666666,Outerwear & Coats,Walls
602,2,1.0,2.0,Tops & Tees,GUESS
13925,2,2.0,1.0,Accessories,Kate Spade
16921,2,2.0,1.0,Tops & Tees,Famous Stars and Straps
27737,2,2.0,1.0,Swim,Speedo
11073,2,2.0,1.0,Intimates,OnGossamer
618,2,2.0,1.0,Tops & Tees,American Apparel
26028,2,1.0,2.0,Underwear,Tommy Bahama
5966,2,1.0,2.0,Leggings,2b by bebe
24616,2,,,Socks,Calvin Klein
8242,2,,,Suits,Evan Picone
25511,2,1.0,2.0,Underwear,2(x)ist
3086,2,2.0,1.0,Active,Minus33 Merino Wool
10992,2,2.0,1.0,Intimates,OnGossamer
25790,2,,,Underwear,Papi
21153,2,2.0,1.0,Jeans,Hot Topic
3188,2,,,Dresses,KAMALIKULTURE
7193,2,,,Skirts,Only Hearts
23403,2,,,Shorts,Maple Clothing
11617,2,,,Intimates,BridalPetticoat
11651,2,,,Intimates,Coobie
11966,2,,,Intimates,Rampage
18310,2,,,Active,adidas
29105,2,1.0,2.0,Accessories,Isotoner
783,2,1.0,2.0,Sweaters,Calvin Klein
15162,2,,,Maternity,NOM
16129,2,2.0,1.0,Tops & Tees,Champion
15763,2,3.0,0.6666666666666666,Plus,BOOTIGHTS
23146,2,2.0,1.0,Shorts,Orvis
26010,2,1.0,2.0,Underwear,Emporio Armani
713,2,2.0,1.0,Tops & Tees,My Little Pony
1376,2,,,Sweaters,eVogues Apparel
5973,2,1.0,2.0,Leggings,Stella Elyse
4715,2,1.0,2.0,Jeans,L.A. Idol Jeans
4652,2,1.0,2.0,Jeans,Levi's
3158,2,1.0,2.0,Dresses,KAMALIKULTURE
16442,2,2.0,1.0,Tops & Tees,Diesel
28339,2,2.0,1.0,Accessories,Concepts Touchscreen Gloves
16743,2,1.0,2.0,Tops & Tees,Young & Reckless
15525,2,2.0,1.0,Plus,DREAMS
20767,2,2.0,1.0,Jeans,7 For All Mankind
28096,2,2.0,1.0,Swim,Body Glove
1451,2,1.0,2.0,Sweaters,eVogues Apparel
15665,2,1.0,2.0,Plus,Natori
5402,2,1.0,2.0,Pants & Capris,Calvin Klein
27968,2,1.0,2.0,Swim,Fox
12386,2,1.0,2.0,Intimates,Laura
19749,2,1.0,2.0,Sweaters,Buffalo
9025,2,2.0,1.0,Socks & Hosiery,Commando
19429,2,,,Sweaters,Paul Fredrick
19533,2,3.0,0.6666666666666666,Sweaters,Zanerobe
23168,2,,,Shorts,Throwdown
27501,2,2.0,1.0,Swim,O'Neill
25215,2,4.0,0.5,Socks,Nike
62,2,,,Tops & Tees,Calvin Klein
23387,2,2.0,1.0,Shorts,Columbia
134,2,2.0,1.0,Tops & Tees,Fox
6104,2,2.0,1.0,Leggings,LeggingsQueen
21274,2,,,Jeans,Diesel
976,2,1.0,2.0,Sweaters,Rip Curl
6917,2,4.0,0.5,Shorts,BB Dakota
26962,2,,,Sleep & Lounge,Plan B
26926,2,1.0,2.0,Sleep & Lounge,Nautica
24654,2,1.0,2.0,Socks,mens cotton mix argyle socks
9806,2,,,Sleep & Lounge,Frederick's of Hollywood
26058,2,1.0,2.0,Underwear,Tilley
26480,2,1.0,2.0,Sleep & Lounge,Majestic International
20392,2,1.0,2.0,Suits & Sport Coats,SanMar
7520,2,,,Blazers & Jackets,Allegra K
13423,2,,,Swim,Coolibar
19501,2,1.0,2.0,Sweaters,Maglierie Di Perugia
24169,2,3.0,0.6666666666666666,Outerwear & Coats,Carhartt
19409,2,1.0,2.0,Sweaters,Maglierie Di Perugia
18527,2,,,Active,2(x)ist
13950,2,,,Accessories,Invisibelt
20835,2,,,Jeans,Silver Jeans
27161,2,,,Sleep & Lounge,Coyuchi
16532,2,,,Tops & Tees,Dakota Grizzly
28572,2,3.0,0.6666666666666666,Accessories,Broner
20710,2,1.0,2.0,Jeans,Dickies
19280,2,3.0,0.6666666666666666,Sweaters,Ben Sherman
16805,2,2.0,1.0,Tops & Tees,Ralph Lauren
13710,2,3.0,0.6666666666666666,Accessories,ASICS
6670,2,1.0,2.0,Shorts,Lucky Brand
26382,2,2.0,1.0,Underwear,Diesel
24957,2,2.0,1.0,Socks,Wrightsock
923,2,2.0,1.0,Sweaters,Ed Garments
3736,2,1.0,2.0,Dresses,Tiger Milly
1385,2,3.0,0.6666666666666666,Sweaters,Blarney Woollen Mills
12885,2,4.0,0.5,Swim,Speedo
16405,2,1.0,2.0,Tops & Tees,Marc Ecko Cut & Sew
21032,2,2.0,1.0,Jeans,Wrangler
28314,2,,,Accessories,Fratelli Orsini Everyday
15183,2,1.0,2.0,Maternity,A Pea in the Pod
11860,2,4.0,0.5,Intimates,Rene Rofe
25402,2,,,Underwear,Dockers
25817,2,1.0,2.0,Underwear,Nautica
20497,2,2.0,1.0,Suits & Sport Coats,Vans
23730,2,1.0,2.0,Outerwear & Coats,Hurley
3045,2,1.0,2.0,Active,adidas
23939,2,,,Outerwear & Coats,Port Authority
3951,2,3.0,0.6666666666666666,Dresses,Hot from Hollywood
20910,2,2.0,1.0,Jeans,Harbor Bay
22657,2,,,Pants,BERLE
22682,2,,,Pants,Ed Garments
5691,2,1.0,2.0,Pants & Capris,Only Necessities
18956,2,,,Sweaters,Calvin Klein Jeans
15117,2,3.0,0.6666666666666666,Maternity,Olian
22688,2,2.0,1.0,Pants,Allegra K
12766,2,,,Swim,Hot from Hollywood
11474,2,,,Intimates,Merry Modes
7213,2,1.0,2.0,Skirts,Hey Viv !
16428,2,1.0,2.0,Tops & Tees,Port Authority
23441,2,2.0,1.0,Shorts,Jet Lag
9968,2,2.0,1.0,Sleep & Lounge,Hello Kitty
21220,2,1.0,2.0,Jeans,Hudson
23663,2,1.0,2.0,Outerwear & Coats,Carhartt
10990,2,,,Intimates,Felina
25707,2,5.0,0.4,Underwear,HUGO BOSS
10672,2,1.0,2.0,Intimates,Lipo in a Box
476,2,,,Tops & Tees,Coolibar
24992,2,1.0,2.0,Socks,Thorlo
2860,2,1.0,2.0,Active,Active Products
7002,2,,,Shorts,Billabong
23738,2,1.0,2.0,Outerwear & Coats,Levi's
6170,2,1.0,2.0,Leggings,Yelete
28903,2,2.0,1.0,Accessories,Dopp
10198,2,1.0,2.0,Sleep & Lounge,Calvin Klein
5995,2,1.0,2.0,Leggings,ililily
8405,2,,,Outerwear & Coats,Kenneth Cole New York
26633,2,2.0,1.0,Sleep & Lounge,Funny Apparel
6355,2,,,Shorts,Hurley
28792,2,1.0,2.0,Accessories,TheTieBar
24094,2,,,Outerwear & Coats,Polo Ralph Lauren
16995,2,2.0,1.0,Tops & Tees,Guinea
17286,2,4.0,0.5,Fashion Hoodies & Sweatshirts,Bauer
7206,2,3.0,0.6666666666666666,Skirts,My Michelle
23973,2,1.0,2.0,Outerwear & Coats,Vintage
28495,2,3.0,0.6666666666666666,Accessories,Stacy Adams
9761,2,1.0,2.0,Sleep & Lounge,Huafeng
26521,2,1.0,2.0,Sleep & Lounge,Alexander Del Rossa
24571,2,,,Socks,SmartWool
12795,2,,,Swim,Calvin Klein
5668,2,,,Pants & Capris,Mother
26952,2,,,Sleep & Lounge,KNOTHE CORP.
6417,2,3.0,0.6666666666666666,Shorts,Volcom
25876,2,,,Underwear,KingSize
17720,2,4.0,0.5,Fashion Hoodies & Sweatshirts,DC
6132,2,,,Leggings,Rhonda Shear
16996,2,2.0,1.0,Tops & Tees,Portal 2
16544,2,2.0,1.0,Tops & Tees,Volcom
11512,2,1.0,2.0,Intimates,Vx Intimate Inc
13212,2,1.0,2.0,Swim,La Blanca
25098,2,1.0,2.0,Socks,KENTWOOL
11823,2,1.0,2.0,Intimates,Hip
493,2,2.0,1.0,Tops & Tees,Neon Buddha
21617,2,,,Jeans,Carhartt
17082,2,1.0,2.0,Fashion Hoodies & Sweatshirts,Carhartt
16614,2,4.0,0.5,Tops & Tees,Harley-Davidson
980,2,2.0,1.0,Sweaters,Rafaella
6574,2,,,Shorts,Torrid
25231,2,1.0,2.0,Socks,Footprint
22822,2,2.0,1.0,Shorts,Dickies
2292,2,1.0,2.0,Fashion Hoodies & Sweatshirts,Next Level
20035,2,1.0,2.0,Suits & Sport Coats,Affazy
7532,2,1.0,2.0,Blazers & Jackets,Allegra K
16725,2,2.0,1.0,Tops & Tees,Quiksilver
16378,2,1.0,2.0,Tops & Tees,Ash City
23115,2,1.0,2.0,Shorts,Savane
7391,2,2.0,1.0,Skirts,Trienawear Skirts
29002,2,1.0,2.0,Accessories,Fox
29068,2,1.0,2.0,Accessories,Hurley
19642,2,1.0,2.0,Sweaters,Woolrich
8552,2,1.0,2.0,Outerwear & Coats,Allegra K
6109,2,2.0,1.0,Leggings,LissKiss
13782,2,,,Accessories,H2W
28683,2,,,Accessories,Pratt and Hart
21833,2,4.0,0.5,Pants,True Religion
4,2,1.0,2.0,Tops & Tees,Bailey 44
5937,2,1.0,2.0,Leggings,LissKiss
18698,2,,,Active,Jerzees
17440,2,,,Fashion Hoodies & Sweatshirts,NEFF
11750,2,,,Intimates,Everjune
41,2,1.0,2.0,Tops & Tees,Splendid
21753,2,,,Pants,Dockers
10643,2,3.0,0.6666666666666666,Intimates,Felina
11962,2,2.0,1.0,Intimates,Rampage
16612,2,1.0,2.0,Tops & Tees,Carhartt
20542,2,,,Jeans,Levi's
8746,2,4.0,0.5,Outerwear & Coats,BB Dakota
21367,2,1.0,2.0,Jeans,Hot Topic
21623,2,,,Jeans,Key Industries
4719,2,1.0,2.0,Jeans,Bullhead
18830,2,2.0,1.0,Sweaters,SmartWool
27738,2,,,Swim,Quiksilver
7046,2,1.0,2.0,Shorts,Habitual
11698,2,5.0,0.4,Intimates,Fleur't
10123,2,,,Sleep & Lounge,Olian
16692,2,1.0,2.0,Tops & Tees,G by GUESS
17794,2,,,Fashion Hoodies & Sweatshirts,WESC
5453,2,,,Pants & Capris,Allegra K
318,2,4.0,0.5,Tops & Tees,Woolrich
12195,2,,,Intimates,Everjune
26578,2,1.0,2.0,Sleep & Lounge,Fun Boxers
4927,2,1.0,2.0,Jeans,Vintage
26839,2,,,Sleep & Lounge,Fun Boxers
13354,2,4.0,0.5,Swim,JAG
22908,2,2.0,1.0,Shorts,Cubavera
13320,2,3.0,0.6666666666666666,Swim,Hermanny by ViX
9310,2,2.0,1.0,Socks & Hosiery,Nine West
14718,2,,,Maternity,PEZ Candy
23382,2,,,Shorts,Rusty
28856,2,,,Accessories,Hugo Boss
15576,2,,,Plus,LibbySue
25284,2,2.0,1.0,Socks,Polo Ralph Lauren
19583,2,1.0,2.0,Sweaters,Schaefer Outfitters
10532,2,1.0,2.0,Intimates,Fruit of the Loom
18951,2,4.0,0.5,Sweaters,Columbia
10476,2,1.0,2.0,Intimates,American Apparel
21366,2,2.0,1.0,Jeans,Hot Topic
2650,2,2.0,1.0,Active,Fruit of the Loom
10443,2,1.0,2.0,Intimates,Lamaze
20544,2,2.0,1.0,Jeans,Generra
11849,2,1.0,2.0,Intimates,Cosabella
22781,2,1.0,2.0,Shorts,Volcom
25879,2,1.0,2.0,Underwear,Munsingwear
10377,2,,,Intimates,Anita
20888,2,,,Jeans,Antique Rivet
22243,2,1.0,2.0,Pants,Savane
27856,2,2.0,1.0,Swim,Quiksilver
3018,2,1.0,2.0,Active,prAna
16011,2,1.0,2.0,Tops & Tees,Volcom
23975,2,1.0,2.0,Outerwear & Coats,Caterpillar
18758,2,,,Active,Callaway
9801,2,1.0,2.0,Sleep & Lounge,Calvin Klein
15870,2,1.0,2.0,Plus,Samanthas Style Shoppe
23672,2,,,Outerwear & Coats,NEFF
6929,2,,,Shorts,Khakis & Co
5689,2,1.0,2.0,Pants & Capris,Ulla Popken
25181,2,2.0,1.0,Socks,Teko
17051,2,1.0,2.0,Tops & Tees,A:X Armani Exchange
26717,2,1.0,2.0,Sleep & Lounge,Nautica
26765,2,6.0,0.3333333333333333,Sleep & Lounge,Nautica
16497,2,,,Tops & Tees,U.S. Polo Assn.
21825,2,,,Pants,SportHill
13470,2,,,Swim,Magic Suit
268,2,2.0,1.0,Tops & Tees,Champion
18941,2,1.0,2.0,Sweaters,Geoffrey Beene
4543,2,1.0,2.0,Jeans,Not Your Daughter's Jeans
12727,2,2.0,1.0,Swim,L*Space
11488,2,3.0,0.6666666666666666,Intimates,Illusion
18174,2,2.0,1.0,Active,Dockers
11913,2,,,Intimates,Ilusion
17217,2,,,Fashion Hoodies & Sweatshirts,Fox
19474,2,1.0,2.0,Sweaters,BLOOMINGDALES
23960,2,1.0,2.0,Outerwear & Coats,Carhartt
7380,2,,,Skirts,Flying Tomato
26042,2,,,Underwear,Harley-Davidson
18784,2,,,Active,adidas
23036,2,,,Shorts,Island Passport
18703,2,2.0,1.0,Active,adidas
6278,2,1.0,2.0,Shorts,Hurley
7194,2,,,Skirts,TLB
6062,2,3.0,0.6666666666666666,Leggings,FineBrandShop
13167,2,,,Swim,Sunsets
11496,2,,,Intimates,Ilusion
13804,2,,,Accessories,Oakley
13949,2,2.0,1.0,Accessories,WARMEN
22542,2,1.0,2.0,Pants,Orvis
28077,2,,,Swim,Billabong
25361,2,,,Socks,Wigwam
8457,2,3.0,0.6666666666666666,Outerwear & Coats,Calvin Klein
27358,2,1.0,2.0,Sleep & Lounge,Tommy Bahama
2128,2,3.0,0.6666666666666666,Fashion Hoodies & Sweatshirts,SmartWool
4420,2,1.0,2.0,Jeans,Not Your Daughter's Jeans
27847,2,2.0,1.0,Swim,Hurley
20547,2,,,Jeans,Levi's
16375,2,,,Tops & Tees,Bravado
15277,2,,,Plus,HUE
27356,2,,,Sleep & Lounge,Pull-in
19323,2,1.0,2.0,Sweaters,Diesel
718,2,,,Tops & Tees,Wilt
8135,2,4.0,0.5,Suits,Tahari
2123,2,,,Fashion Hoodies & Sweatshirts,Ralph Lauren
9760,2,1.0,2.0,Sleep & Lounge,SleepytimePjs
14303,2,1.0,2.0,Accessories,G&G
17646,2,1.0,2.0,Fashion Hoodies & Sweatshirts,Junk Food
9134,2,1.0,2.0,Socks & Hosiery,Darn Tough
2255,2,1.0,2.0,Fashion Hoodies & Sweatshirts,Colorado Clothing
23682,2,,,Outerwear & Coats,Carhartt
20383,2,,,Suits & Sport Coats,Michael Kors
20008,2,1.0,2.0,Suits & Sport Coats,Calvin Klein
19990,2,,,Suits & Sport Coats,DKNY
23290,2,2.0,1.0,Shorts,Hurley
6349,2,,,Shorts,True Religion
28615,2,1.0,2.0,Accessories,Columbia
22835,2,,,Shorts,Fox
2874,2,1.0,2.0,Active,Life Is Good
7687,2,1.0,2.0,Blazers & Jackets,Sutton Studio
15620,2,,,Plus,Calvin Klein
23355,2,1.0,2.0,Shorts,Mountain Khakis
16580,2,1.0,2.0,Tops & Tees,ARROW
20363,2,1.0,2.0,Suits & Sport Coats,Caravelli
17084,2,,,Fashion Hoodies & Sweatshirts,Volcom
23686,2,2.0,1.0,Outerwear & Coats,Kenneth Cole
23923,2,,,Outerwear & Coats,KR3W
11939,2,1.0,2.0,Intimates,Arianne
3275,2,1.0,2.0,Dresses,Curve Appeal
